Linux 5.14.0-570.60.1.el9_6.x86_64 *****) 	01/15/2026 	_x86_64_	(64 CPU)

05:31:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:33:58 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     6  postgres
05:33:58 PM 100998   3480078    1.00    0.00    0.00    0.00    1.00     4  postgres
05:33:58 PM 100998   3480079    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:58 PM 100998   3480080    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:58 PM 100998   3480081    0.00    0.00    0.00    0.00    0.00     4  postgres
05:33:58 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:58 PM 100998   3480095    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:58 PM 100998   3480096    0.00    1.00    0.00    0.00    1.00     5  postgres
05:33:58 PM 100998   3480097    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:58 PM 100998   3480098    1.00    0.00    0.00    0.00    1.00     6  postgres
05:33:58 PM 100998   3480099    1.00    0.00    0.00    0.00    1.00     4  postgres
05:33:58 PM 100998   3480101    1.00    1.00    0.00    0.00    2.00     6  postgres
05:33:58 PM 100998   3480102    1.00    0.00    0.00    0.00    1.00     6  postgres
05:33:58 PM 100998   3480103    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:58 PM 100998   3480105    1.00    0.00    0.00    0.00    1.00     6  postgres
05:33:58 PM 100998   3480107    0.00    0.00    0.00    0.00    0.00     6  postgres
05:33:58 PM 100998   3480108    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:58 PM 100998   3480110    0.00    1.00    0.00    0.00    1.00     6  postgres
05:33:58 PM 100998   3480112    1.00    0.00    0.00    0.00    1.00     5  postgres
05:33:58 PM 100998   3480121    0.00    0.00    0.00    0.00    0.00     6  postgres

05:33:58 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:33:59 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:33:59 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:33:59 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:33:59 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:33:59 PM 100998   3480073    1.00    0.00    0.00    0.00    1.00     6  postgres
05:33:59 PM 100998   3480078    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:59 PM 100998   3480079    2.00    0.00    0.00    0.00    2.00     4  postgres
05:33:59 PM 100998   3480080    1.00    1.00    0.00    0.00    2.00     6  postgres
05:33:59 PM 100998   3480081    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:59 PM 100998   3480082    2.00    1.00    0.00    0.00    3.00     6  postgres
05:33:59 PM 100998   3480095    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:59 PM 100998   3480096    1.00    2.00    0.00    0.00    3.00     5  postgres
05:33:59 PM 100998   3480097    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:59 PM 100998   3480098    0.00    1.00    0.00    0.00    1.00     6  postgres
05:33:59 PM 100998   3480099    1.00    1.00    0.00    0.00    2.00     4  postgres
05:33:59 PM 100998   3480101    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:59 PM 100998   3480102    0.00    1.00    0.00    0.00    1.00     4  postgres
05:33:59 PM 100998   3480103    0.00    0.00    0.00    0.00    0.00     4  postgres
05:33:59 PM 100998   3480105    1.00    0.00    0.00    0.00    1.00     4  postgres
05:33:59 PM 100998   3480107    1.00    1.00    0.00    0.00    2.00     6  postgres
05:33:59 PM 100998   3480108    1.00    0.00    0.00    0.00    1.00     6  postgres
05:33:59 PM 100998   3480110    1.00    1.00    0.00    0.00    2.00     6  postgres
05:33:59 PM 100998   3480112    1.00    1.00    0.00    0.00    2.00     5  postgres
05:33:59 PM 100998   3480121    1.00    1.00    0.00    0.00    2.00     4  postgres

05:33:59 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:00 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:00 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:00 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:00 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:00 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:00 PM 100998   3480078    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:00 PM 100998   3480079    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:00 PM 100998   3480080    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:00 PM 100998   3480081    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:00 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:00 PM 100998   3480095    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:00 PM 100998   3480096    1.00    0.00    0.00    0.00    1.00     5  postgres
05:34:00 PM 100998   3480097    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:00 PM 100998   3480098    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:00 PM 100998   3480099    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:00 PM 100998   3480101    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:00 PM 100998   3480102    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:00 PM 100998   3480103    1.00    1.00    0.00    0.00    2.00     5  postgres
05:34:00 PM 100998   3480105    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:00 PM 100998   3480107    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:00 PM 100998   3480108    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:00 PM 100998   3480110    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:00 PM 100998   3480112    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:00 PM 100998   3480121    1.00    0.00    0.00    0.00    1.00     4  postgres

05:34:00 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:01 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:01 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:01 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:01 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:01 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:01 PM 100998   3480078    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:01 PM 100998   3480079    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:01 PM 100998   3480080    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:01 PM 100998   3480081    2.00    0.00    0.00    0.00    2.00     4  postgres
05:34:01 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:01 PM 100998   3480095    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:01 PM 100998   3480096    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:01 PM 100998   3480097    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:01 PM 100998   3480098    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:01 PM 100998   3480099    2.00    1.00    0.00    0.00    3.00     6  postgres
05:34:01 PM 100998   3480101    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:01 PM 100998   3480102    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:01 PM 100998   3480103    0.00    1.00    0.00    0.00    1.00     5  postgres
05:34:01 PM 100998   3480105    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:01 PM 100998   3480107    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:01 PM 100998   3480108    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:01 PM 100998   3480110    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:01 PM 100998   3480112    0.00    1.00    0.00    0.00    1.00     5  postgres
05:34:01 PM 100998   3480121    0.00    1.00    0.00    0.00    1.00     4  postgres

05:34:01 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:02 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:02 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:02 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:02 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:02 PM 100998   3480073    2.00    0.00    0.00    0.00    2.00     6  postgres
05:34:02 PM 100998   3480078    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:02 PM 100998   3480079    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:02 PM 100998   3480080    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:02 PM 100998   3480081    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:02 PM 100998   3480082    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:02 PM 100998   3480095    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:02 PM 100998   3480096    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:02 PM 100998   3480097    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:02 PM 100998   3480098    2.00    1.00    0.00    0.00    3.00     4  postgres
05:34:02 PM 100998   3480099    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:02 PM 100998   3480101    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:02 PM 100998   3480102    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:02 PM 100998   3480103    1.00    0.00    0.00    0.00    1.00     5  postgres
05:34:02 PM 100998   3480105    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:02 PM 100998   3480107    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:02 PM 100998   3480108    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:02 PM 100998   3480110    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:02 PM 100998   3480112    1.00    1.00    0.00    0.00    2.00     5  postgres
05:34:02 PM 100998   3480121    1.00    0.00    0.00    0.00    1.00     6  postgres

05:34:02 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:03 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:03 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:03 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:03 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:03 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480078    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480079    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:03 PM 100998   3480080    1.00    1.00    0.00    0.00    2.00     5  postgres
05:34:03 PM 100998   3480081    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480095    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480096    2.00    0.00    0.00    0.00    2.00     6  postgres
05:34:03 PM 100998   3480097    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:03 PM 100998   3480098    1.00    2.00    0.00    0.00    3.00     6  postgres
05:34:03 PM 100998   3480099    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:03 PM 100998   3480101    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:03 PM 100998   3480102    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:03 PM 100998   3480103    0.00    1.00    0.00    0.00    1.00     5  postgres
05:34:03 PM 100998   3480105    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:03 PM 100998   3480107    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:03 PM 100998   3480108    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:03 PM 100998   3480110    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:03 PM 100998   3480112    1.00    0.00    0.00    0.00    1.00     5  postgres
05:34:03 PM 100998   3480121    0.00    0.00    0.00    0.00    0.00     4  postgres

05:34:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:04 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:04 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:04 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:04 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:04 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:04 PM 100998   3480078    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:04 PM 100998   3480079    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:04 PM 100998   3480080    1.00    1.00    0.00    0.00    2.00     5  postgres
05:34:04 PM 100998   3480081    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:04 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:04 PM 100998   3480095    2.00    0.00    0.00    0.00    2.00     6  postgres
05:34:04 PM 100998   3480096    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:04 PM 100998   3480097    2.00    0.00    0.00    0.00    2.00     4  postgres
05:34:04 PM 100998   3480098    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:04 PM 100998   3480099    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:04 PM 100998   3480101    1.00    0.00    0.00    0.00    1.00     4  postgres
05:34:04 PM 100998   3480102    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:04 PM 100998   3480103    1.00    0.00    0.00    0.00    1.00     5  postgres
05:34:04 PM 100998   3480105    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:04 PM 100998   3480107    0.00    1.00    0.00    0.00    1.00     4  postgres
05:34:04 PM 100998   3480108    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:04 PM 100998   3480110    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:04 PM 100998   3480112    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:04 PM 100998   3480121    1.00    1.00    0.00    0.00    2.00     6  postgres

05:34:04 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:05 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:05 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:05 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:05 PM 100998   3480002    0.00    0.00    0.00    0.00    0.00     5  postgres
05:34:05 PM 100998   3480073    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:05 PM 100998   3480078    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:05 PM 100998   3480079    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:05 PM 100998   3480080    1.00    0.00    0.00    0.00    1.00     5  postgres
05:34:05 PM 100998   3480081    2.00    1.00    0.00    0.00    3.00     4  postgres
05:34:05 PM 100998   3480082    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:05 PM 100998   3480095    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:05 PM 100998   3480096    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:05 PM 100998   3480097    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:05 PM 100998   3480098    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:05 PM 100998   3480099    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:05 PM 100998   3480101    0.00    1.00    0.00    0.00    1.00     6  postgres
05:34:05 PM 100998   3480102    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:05 PM 100998   3480103    0.00    1.00    0.00    0.00    1.00     5  postgres
05:34:05 PM 100998   3480105    2.00    1.00    0.00    0.00    3.00     6  postgres
05:34:05 PM 100998   3480107    1.00    0.00    0.00    0.00    1.00     6  postgres
05:34:05 PM 100998   3480108    1.00    1.00    0.00    0.00    2.00     6  postgres
05:34:05 PM 100998   3480110    1.00    1.00    0.00    0.00    2.00     4  postgres
05:34:05 PM 100998   3480112    2.00    1.00    0.00    0.00    3.00     4  postgres
05:34:05 PM 100998   3480121    0.00    0.00    0.00    0.00    0.00     6  postgres

05:34:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:34:06 PM 100998   3479998    0.00    0.00    0.00    0.00    0.00     4  postgres
05:34:06 PM 100998   3479999    0.00    0.00    0.00    0.00    0.00     6  postgres
05:34:06 PM 100998   3480001    0.00    0.00    0.00    0.00    0.00     4  postgres
